"alpha","beta","mu_s","mu_i","mu_a","sd","beta_2","tau","r0","r1","lM0mu_s","lM0mu_i","lM0mu_a","lM1mu_s","lM1mu_i","lM1mu_a","sd_lM","lMwmu_s","lMwmu_i","lMwmu_a","irphi","p0","p1","sz","rsz","bankfull_s","bankfull_i","bankfull_a","lA0_perpool","AtQ_perpool","alpha0_int","alpha1_int","alpha0_max","alpha1_max","lsl_width_s","lsl_width_i","lsl_width_a","dth"
760.481387624171,8.41645749518498,13.409609332319,12.7750047711368,10.0521453674269,1.33545867360904,1.99858608605012,0.0493413290570843,0.0226153918792798,0.294719030002244,-4.57848574735482,-3.90367263600955,-4.28015459528551,-4.07105418223664,-4.72070778330424,-5.14868490426466,0.446926580277682,-6.75266210282982,-5.74526213397632,-4.55804426279566,0.141458912763261,0.397818036658872,0.509647163638034,0.331296309578079,0.323762192835699,157.668692316892,59.6806790358173,79.3437010530779,0.0301533413047874,-2.64366737722067,62.5730372701187,21.1888286799985,7.31707352292998,33.5763840052803,6.81927161850787,6.64410371410077,6.26441485109328,60.2039804157715
877.927657825007,9.97551505193809,12.5010827377334,11.9397594757356,10.0177606753831,1.5003353149852,2.10675164626365,0.0595267167934745,0.0373656179999909,0.354156120661912,-4.80855558084891,-4.51502201116713,-4.43723347017228,-4.21862892819461,-4.84697029791125,-4.90391648464941,0.546166480467664,-7.44746459356214,-5.40191310225999,-5.40065013778881,0.138036592994322,0.561443097789631,0.453292357672278,0.293403799791492,0.380166823363558,155.459745370862,68.0245423163415,79.3828010206314,0.0463127245036341,-3.45828568838866,65.3750861009828,20.3434608658939,10.0997449009715,21.490097623582,6.85954892975508,6.48675459384397,6.28127588837264,74.0810134330771
638.117637035139,9.64734710023835,12.8877722690139,12.9707522818519,10.4473248018315,1.83499595986042,1.89438595925211,0.0739624542599227,0.0151551179398894,0.204849063084931,-5.20017141602647,-4.19330664394031,-4.62496400455889,-4.221994851162,-4.66795533521964,-5.03330033125398,0.444935841959473,-6.46967347033589,-5.53199788017476,-4.75868677241277,0.258876934413923,0.383403791460644,0.286942946541412,0.315957581846157,0.381974924394411,156.155812100037,66.8674974478726,78.4462445946213,0.0387937082989919,-3.52093191074886,39.5552858431599,22.3364646582197,8.52611341158966,36.1927500826564,6.83677130220966,6.44654074585208,6.29830224644029,67.121296218183
583.481472713733,8.91465436413075,12.352673230191,13.0728631326344,9.62743217783299,1.42488057305228,1.9164375697205,0.0647934256681731,0.0434256844538514,0.274989199570571,-4.86013835321796,-3.78728472201281,-4.83598216312607,-4.19111385620055,-4.78412007790688,-4.86560409097761,0.428717985054699,-6.91136371650224,-6.22536641464643,-5.24663422879378,0.148878685488995,0.644644862698905,0.47190651727185,0.29969848074254,0.376184498726665,158.321818456824,67.5294287865688,79.073306441632,0.0348017540734047,-3.15145585788851,47.2998435357485,21.9246851405695,8.9293394861129,26.4370259439444,6.84689846441293,6.60051238052161,6.26336223976592,48.107082851056
713.756793753736,7.96439526600268,12.1375758085443,12.963725338143,10.3146537270048,1.38143424372519,1.98441756023941,0.0543358973802656,0.026507142649346,0.285237226372066,-5.14864645644002,-4.00541550451601,-4.95227065894237,-4.04186851280385,-5.12247282725095,-4.67921960654447,0.302610926987898,-7.14650838611898,-4.80659589768313,-4.95762012289302,0.136232519084668,0.482544230592191,0.533167269972032,0.284505353572922,0.382877519871398,157.736994721152,62.0158078245696,80.1466049476032,0.0478792414741009,-3.61612894111067,40.2896904970489,18.59947538189,11.5912358376078,27.4670263378847,6.81561617932804,6.63858099248702,6.2632970610424,56.3512052718468
775.839174372097,9.2067907656918,12.7095713926168,13.338177950103,9.92791361824606,1.34381041408728,1.98167115354169,0.0775468461841815,0.0224302410198818,0.223728802397835,-4.77225523244102,-3.95676113483389,-5.0669022811491,-4.14139361384341,-4.71313556559313,-4.61041219136706,0.389146825192808,-7.06234677197958,-5.18301435718056,-5.17905621745789,0.144064358893696,0.277372286888856,0.507361307528774,0.320249023558198,0.410926014184477,155.818315720801,61.9234540237716,80.7746332805736,0.0424032790038372,-3.82079099131424,62.39814011726,17.8976856170835,18.39193068808,39.453158243475,6.85286269159241,6.6135101590705,6.22128299880284,26.178369265193
943.672630826452,10.8281738407928,11.4989700428329,13.2021672639715,9.50396563695438,1.80632914397469,1.9223434629353,0.0305579252100761,0.0465354083399621,0.325612067138511,-5.56867827020866,-4.0208647022698,-4.39953912656969,-3.9254457873424,-4.75703627588538,-4.65032149923537,0.439524486138172,-6.88321640790958,-5.36891670583675,-4.97488119886625,0.160118410646698,0.567828488084128,0.550700836504854,0.308579514787097,0.389706822201854,155.082444398484,64.8269728652407,78.5931071082916,0.0553741541572167,-4.8666040254314,44.6392468103336,22.938533109027,10.4712031133934,35.7834271680059,6.85795552676876,6.5496125014811,6.26176206859721,24.8917205462867
832.979746808647,8.54353356339904,11.6320000894524,12.7470418213498,10.0767721608962,1.58148507705898,2.06273236042519,0.0827000452968748,0.0516126907582657,0.319355698791634,-7.10982476919887,-3.9633837408173,-4.71426992737439,-4.08121384403577,-4.38420977943108,-4.53674849819527,0.356615229839965,-7.3897301370621,-5.84624697395052,-5.6882938144713,0.123861384272999,0.513450530502919,0.446199052106033,0.29815229359006,0.328365460925754,155.21965236616,62.9223010621999,79.9277425789465,0.047328121080022,-4.34062598800722,62.5873630796294,30.1658091700709,14.021386145844,20.0543689551941,6.84118716615899,6.53176722323983,6.24041325869693,74.0387164736035
668.422344361851,8.3837352750458,12.0130766831034,12.427349026835,9.41674498943178,1.477696536657,2.00191856885491,0.0596096897532417,0.05357189497052,0.49495899205356,-5.07047651719158,-4.10324792025764,-4.586669591808,-4.05361421382228,-4.52421014053705,-4.3681147997859,0.434395247151864,-7.17534978273208,-5.02232161189793,-5.50865803702478,0.0878953978398419,0.594790329008731,0.697636321169784,0.31140329026525,0.41032153773875,155.542551386616,65.5650072838068,78.8226798379806,0.0627957873852821,-4.64865320217424,66.0468076459539,20.0387025822346,10.5498302008264,39.2279116505671,6.85053012327556,6.58546597947007,6.26531499918744,75.8072245156912
861.271430581494,8.90122891925586,12.6834947734364,13.5047785718907,10.3476207832217,1.38371611987203,2.02990321920146,0.0657013277872825,0.0218441499554258,0.212635450933232,-5.76494456554749,-4.18995145221167,-4.32125846747492,-3.94047536748161,-4.24160938098341,-4.91971534908985,0.571412305403353,-6.93183088365928,-5.34002315216202,-5.23978872827256,0.205096711279123,0.342956634468985,0.347595652818875,0.312419013115915,0.448403510932262,155.465282916978,66.3942712278511,79.067403029299,0.0362283949662103,-2.45627355085839,48.4965514146818,28.3683787363947,11.7704988390853,16.9541621861005,6.85709398482981,6.7802324157584,6.23592763322312,30.0065592826464
671.86136195194,8.89794497652129,13.0697351965142,12.4916594944499,10.4461554106948,1.37267768843617,2.05547509598045,0.0694561698721928,0.0269843058077575,0.30426690851817,-4.62728043108205,-4.15749283054425,-4.19511177838948,-4.22799978809528,-4.52998173251236,-5.28803380950988,0.355168122920385,-6.86108987647384,-5.72629085115886,-4.64104239760498,0.18601745247844,0.401408774925062,0.362391395628095,0.31090388695146,0.354377963024387,156.386932640034,61.0008668319031,77.7555289617289,0.0522574558731814,-3.98664639752621,52.0719724335503,22.3010862814794,12.2519778250852,34.0211171323834,6.84464144138111,6.5399185299545,6.26379245406041,49.4149286118435
465.827635753096,8.38029871019768,12.7011130391449,13.0521281303515,11.2706524244692,1.51365213106972,2.03945165183108,0.0836382019980928,0.0169770629637522,0.213863690307501,-5.53831443075763,-3.81752004187776,-4.71780337043703,-4.13653436721702,-4.86097817083855,-5.01053229393968,0.466007484103209,-7.03274106018051,-5.76668551688961,-5.39617860274683,0.184884211640621,0.403185495775837,0.339838423669493,0.302213554505335,0.365921969910497,156.439232331889,63.2219316025157,80.5263940842473,0.0626051801723326,-4.92084333090008,46.5316468964482,38.2262812116853,11.2313678535047,11.4726871007534,6.83259147247686,6.68274177626401,6.2420498634876,31.0659908655182
579.669152484769,9.32945630684112,13.0319651285204,12.2351161947259,9.47107309034608,1.46729622673674,1.99671139546931,0.0488464179537746,0.0242342482918889,0.385581485678896,-4.87080052208341,-4.10071942058388,-4.91259393030593,-3.82882885776071,-4.81478288028652,-4.80907365593779,0.559804454260417,-6.56561525626668,-5.88636005992213,-4.84920474776539,0.177751143630628,0.456741524966645,0.450079334677632,0.306502533272514,0.387113271749274,156.21023291914,65.341844240164,79.1088730343212,0.060338576899761,-5.22239747675866,43.274175318255,19.0513052355424,10.5327327032643,38.951518927799,6.85341592846233,6.60855797400146,6.24437205483055,53.8976470529657
881.337181880036,8.83915921249312,12.2549528814589,12.8546662769376,10.7245812718346,1.51237782979392,1.88792697514497,0.0461253533228589,0.0346113855199615,0.207218347391809,-5.81876545446693,-3.74314548554118,-4.44819510450777,-4.07093797703518,-5.14793094533217,-4.53372240840447,0.330769100861823,-7.26944886091555,-5.95658842358542,-5.37348233597875,0.196211503919323,0.409738929499577,0.323259987309136,0.299692147945749,0.435184940836512,155.877535122389,62.6047195580037,78.1692270870794,0.0340753739854644,-2.03804713866976,47.0190237692187,27.4687364515427,18.54540896989,28.6405739136578,6.85126411297086,6.64687303606724,6.26179611756686,47.2427510998929
609.541678127983,8.10408804773049,12.7388504785201,13.0238513241522,9.24443808611845,1.80801176412039,2.12461881588092,0.0783104119298235,0.0210561598564579,0.320004512378515,-5.04650989965435,-3.80377913289627,-4.57567247568128,-3.97309542662068,-5.04352115231519,-6.87590775931435,0.298333952483401,-6.77753216685172,-5.35109377716175,-4.49835661502635,0.157323727274253,0.557608429293022,0.572529814692897,0.280844501873009,0.39531910446792,157.427508716504,64.417375772304,78.3348173753194,0.0385091499622643,-2.86711076659316,30.4724865670064,23.5484685408958,12.9784848989844,15.8157869182853,6.82146947717446,6.59868628047834,6.30199463186614,64.8236375782015
685.354151543194,8.25389667229025,12.8072095199099,12.7410778116048,10.1399056652514,1.19402703787428,2.01906073365804,0.0361733449322063,0.0279552092921226,0.179622017352613,-5.12300809435179,-4.07547068203605,-4.38120404233226,-4.34742210283489,-4.90096663378197,-4.66528749298585,0.452231601820521,-6.81665418333694,-5.75494452555814,-4.82167410959545,0.196558380400366,0.382568458361452,0.354247341629508,0.303899764218326,0.360889230249293,157.152278510311,59.5770162060225,79.7477146695887,0.0310901462537036,-2.24292896649555,38.9324105164482,25.3737270275106,14.3435791516326,22.9515790575544,6.82953072551827,6.83375616157274,6.25144909539574,54.9688676253273
709.71721172787,9.09065698003527,12.7833285023727,11.9771748596548,11.1732533607054,1.27258848122825,2.01245035111739,0.0383788865008079,0.0234397762610825,0.296517297578316,-4.97340434501364,-4.06691563882812,-4.19975964505515,-4.27602004853592,-4.95861221192851,-5.02785397266484,0.427842936857996,-6.50187364343822,-5.72961840237823,-4.97642585832167,0.174307013247449,0.496378958602702,0.527270267024233,0.299313874611789,0.36307746519748,156.526012669519,70.9251641230329,79.3664884759282,0.0514491408694563,-4.73708477159476,63.1254208495619,21.40528183533,11.5573435445055,19.4897148897953,6.84009678824803,6.51699088138775,6.2779707511311,50.6307977545292
872.388851115373,10.5530594262443,12.074795725273,12.6891892532753,9.19803848066554,1.30121888537358,2.11605648547563,0.0525146126656473,0.0228839382927668,0.386729121194076,-5.37579470128595,-3.9893116157892,-5.45461014262752,-3.70614458480496,-4.71735824385442,-6.88375394543758,0.500865407860003,-6.59848319423167,-5.12175832979251,-4.25843312527654,0.179121816958507,0.423173503955364,0.485467714579126,0.326450778240508,0.338624972758839,155.552759453282,58.835635566479,80.7500799118519,0.0502340781527995,-5.53147424888851,52.3367216502071,20.6122558240288,13.4701083544969,39.9807562986008,6.83795381503924,6.71030978197354,6.24906452754613,53.2521830042147
573.292794844527,10.6148256125906,11.7775248533824,12.8359839097664,9.31097175961319,1.46001474768002,2.15924350687996,0.0629181752529065,0.0410888141117547,0.434623737846865,-6.51710700216495,-3.89912501704184,-4.54641506869943,-4.0465323035961,-4.79856851358276,-4.95119181520933,0.341925872505617,-6.19253134893044,-5.2965763797946,-4.88741263503607,0.139731734945767,0.667511610260104,0.616865257860442,0.302036444715013,0.388999660317223,155.433375242742,65.5852784117312,79.2087491670433,0.0380777914858349,-3.55249520438573,45.8526644205573,24.7111252884808,7.9289360983054,19.0414846071866,6.8422158497578,6.52006261723921,6.24915645378317,42.2329193169733
744.621603123819,7.5722373206035,12.4695165142885,13.2896530915327,9.62730307772792,1.54951063226157,1.95880016779743,0.0136274713406973,0.0368956480731584,0.328928807095064,-4.92544196514464,-3.76549898299477,-4.47481063746943,-4.24073512920202,-4.73539221150264,-4.62754360456455,0.274047659242717,-6.86814281806596,-5.67530291621354,-4.89326878923833,0.105990737719266,0.59744696766443,0.700862392086868,0.3198065270593,0.363420180588271,157.028624648917,64.9687719299576,78.4596913596455,0.0430934463345047,-4.2445622086063,66.1803473584211,19.8738176082636,8.3879314723619,26.9020231234916,6.83699405576466,6.78164893446552,6.32248436566643,19.6059381172839
743.646293672442,9.24743835289525,12.7568940372264,12.7993145099273,9.69045492599288,1.5764130228361,1.83864260436316,0.0763389215273496,0.0192294316937283,0.252446807574017,-5.76791342871377,-4.11622783807691,-4.93421068053441,-3.97859635030396,-4.77897734196773,-4.9274871303727,0.432474299812386,-6.73382204100697,-5.38615691791379,-4.78536910116289,0.164137713140447,0.398390250426326,0.398656962414011,0.316636421952987,0.377036409822443,156.561013986175,68.4647688728778,78.3371218172475,0.0343534431283883,-2.92235323267677,77.5174125422092,19.6351564977582,10.081662558265,30.4225630281923,6.8215405408177,6.53578187266289,6.30038367309123,60.8278349868286
707.954340427535,10.996572262167,12.876166138511,13.4645434936548,8.50738627935103,1.48300110935437,1.9537449642816,0.0700628398871808,0.0309120898101164,0.260034232951306,-4.81593664981563,-4.04799127939432,-6.76331529394076,-4.11152864033233,-5.31055770213139,-4.50970682315444,0.487014642563707,-7.03535792058037,-5.18497300988694,-5.08972987410177,0.155402777314067,0.484299116547721,0.525705289114399,0.313828873794624,0.409256647220081,156.477699465696,63.5482302578867,78.9971666238207,0.0374829161413621,-2.55883151630504,46.9730304065326,17.6051480425467,9.73081111588182,37.87977962432,6.85068138471763,6.72028235203486,6.27233794110628,57.7153648522327
529.151881572793,9.24786744081489,13.1851190361133,13.0293940602475,10.4251944949416,1.25774511099679,1.94529522657151,0.0697180608733965,0.0342229232726354,0.258746120821357,-4.8011577355425,-3.59672772947219,-4.68072612117866,-4.08223878319135,-4.44752684133238,-4.47540816461791,0.411149438678317,-6.55516951600485,-5.37261132097628,-5.21224700428691,0.130014204155675,0.434628412865816,0.605551745648403,0.316713673803448,0.30784474139714,156.442225515827,66.6514608471658,78.1201623090573,0.0388213072192154,-3.52349306886581,57.9812799586139,21.495871749255,9.69955105901675,24.8334671757842,6.82865676850798,6.56253038255675,6.28673953390714,73.8975175610337
799.04157659762,8.45107512266364,12.3881453259512,13.0974176716828,10.6609381187487,1.91580066869275,1.97564885964068,0.0688566200727482,0.0194498119442823,0.198302715149883,-5.17038763201059,-3.85872011219027,-4.59261006118668,-4.18218756314569,-4.72527359809006,-4.8313709911542,0.291648092139386,-6.46331186528394,-5.79028604254505,-5.21567675645799,0.217759755194588,0.392092215252629,0.339746277223527,0.297490874609991,0.396089081160473,155.598155075268,64.4830541836354,79.278829998266,0.0428979912175308,-3.23623297317874,43.5987899854082,25.0423515086831,14.0836934319208,29.8889718354001,6.84925602526737,6.68757385403176,6.23355178862825,64.6404682863362
762.910892127913,8.79114098144388,12.2656426317881,12.9354190637349,9.7706998477489,1.6155158716109,2.02343260414582,0.0225448406384437,0.0300601163692196,0.343978589927905,-6.2903128260896,-3.91910291300469,-4.88166869313248,-4.16398323416368,-4.4732072222065,-4.70874602106488,0.389556180448461,-6.37192403748656,-6.24960258123872,-5.16635620974913,0.125947823919002,0.517676802007307,0.569271354237233,0.298466236780282,0.468253634271401,154.647531872899,65.7016532113377,77.4268691356055,0.0299729344205289,-2.29378777102311,79.5543847047929,22.170550729009,9.71299609123547,34.8910503294674,6.85158660992036,6.5829782204663,6.29377401651285,41.623418174985
692.751188165372,7.96458973375139,12.1844658548583,12.2852010086953,9.7414231435484,1.288303574212,2.18789900110603,0.077782941773187,0.0307125063068027,0.24630445579426,-5.33289296573288,-4.09886277083817,-4.2900352746144,-4.20006239005787,-5.30158226077366,-5.31616538170647,0.474391227766081,-7.30355273641452,-5.08523635058328,-4.57061378376223,0.169808087580858,0.547093849051528,0.419912682173209,0.303616633143625,0.39168180245627,155.92796297248,61.961737985221,78.4274861664378,0.0449446632568346,-3.85967469814989,40.4923485797373,17.1984108242757,10.970376669135,35.5041393381979,6.84217638250194,6.61976607337374,6.30433441525326,67.9849679642542
819.058698405997,9.23050768144016,12.6603886406746,11.9686717776821,10.0671261498067,1.36657602327559,1.98259460981636,0.0581319543449667,0.036964485863187,0.318001190982539,-5.03790822372911,-4.20769104505663,-4.27091220899458,-4.07806843712462,-4.96417929615106,-4.92047730704984,0.519358313554542,-7.18674489220595,-5.36581397499937,-4.65635661865266,0.140880416759356,0.644911611762883,0.540155369840989,0.308457355969206,0.324879059306274,154.242430985272,64.3897749968693,78.7998779981198,0.0507302482935702,-3.44932338025707,34.5931114513468,18.0266161451273,9.55371481004566,29.428424802103,6.8539128001465,6.6783482421451,6.25971271193943,64.0965558648211
956.717317162512,7.66939975943334,12.3240511108301,12.7145460926067,10.6060855787271,1.42531429654573,2.14659286716427,0.0502359684666875,0.0279118917470615,0.519159171377042,-5.0465999374166,-3.90503508208431,-5.15214346085288,-3.96880138138405,-4.85870969580882,-4.6524073851215,0.477834761223318,-6.53995584730676,-5.42322502325983,-5.02542897663144,0.203279176895162,0.408652162121696,0.546840698675301,0.289541007654263,0.388920003560862,154.311428685158,63.9545825931231,77.7414984676013,0.0556534515966986,-4.58366960135223,63.3045062919815,20.6809669988105,14.4837812230354,31.0706701252365,6.83698781190533,6.69158499612895,6.2934497398623,60.346895724813
677.745371304233,9.86587893396279,12.5362037205713,13.3737822283814,10.6188525211804,1.86536980607846,2.02788427766266,0.0553896625716356,0.0264425542758887,0.404356861603718,-4.47537530704588,-3.96138455596306,-4.39077795843588,-3.98814340586032,-4.94345032209253,-5.11471138111321,0.456613445886964,-6.40000799317308,-4.85721777935711,-4.70029677522686,0.123387140845593,0.489400250982125,0.925066250627979,0.315061376476256,0.347140981390196,157.325494507679,61.7935045681196,78.4546524832176,0.0363761536664956,-2.49120437403942,49.2979918652502,21.1613946458471,9.71694420501857,17.1137147491232,6.83452300879169,6.70160408090798,6.25946367551128,41.3433657317932
802.046315974277,8.82760630135098,12.8887022530108,13.3965331358601,9.59526270649034,1.31653930412348,2.12000711255287,0.041498576167191,0.0343088178643393,0.258947523338974,-4.46937023453908,-4.51305277852059,-4.52175331262947,-4.2408993627394,-4.51672186333235,-4.91514101816796,0.45675807876034,-7.32783056450472,-5.41027823882247,-5.00356263163512,0.14693187665318,0.436449916353322,0.597137638931359,0.322303531269549,0.367997696228358,155.462698977143,63.4304828317552,78.8686339139005,0.040560072809005,-3.23541013156432,66.3456769380885,16.4247457610635,10.6511461872041,31.0428982870977,6.84483516579292,6.6764381279787,6.28953702437956,59.3167041001112
666.863731581117,8.73547420721049,12.8851596459138,12.115837108568,9.54450449829759,1.43948022633921,2.18051062868942,0.046789053130873,0.0252853141871367,0.300790372880619,-4.5787132122894,-4.14000009369721,-4.98559688017568,-4.09883590073499,-5.51445454813579,-4.74528046021295,0.483012336610162,-7.16227908824673,-5.27972812741838,-4.69401262647414,0.201294028116237,0.446269217308383,0.528753355552893,0.30343530915646,0.384598658579901,154.864199022841,61.700261305025,79.0461821011278,0.0429100891898114,-5.41455306035244,50.7355607620218,20.5536674839512,9.13985693345311,25.6691900056143,6.82993657845837,6.56422441479271,6.28711933353873,64.4552724102719
744.675863716464,8.40344455505637,12.5226838864224,13.6255733757752,10.067218031407,1.47430314964769,1.91781941017074,0.0681710668029098,0.0232803761548145,0.192762896159019,-5.41366221109729,-4.01869592671274,-4.75145117199648,-4.16895177151444,-4.81626126173622,-4.6062718434702,0.435309231490909,-6.89616189188376,-5.41049309496245,-5.26172218985314,0.198279707566821,0.374876615350113,0.3885053798823,0.313980277091799,0.369496863215575,157.742520910564,62.8502249906946,79.1369852725954,0.0352212012359911,-3.26860751786216,59.011701715147,21.1228903815111,9.20457792898507,37.2582144920636,6.82340045714845,6.68309144999556,6.26036647713715,46.3726541371585
914.272544927386,10.3035017285913,12.7474780665224,13.1837951389008,9.33086206795957,1.2367897830185,1.91623087749693,0.0682155200953641,0.0442932503372914,0.394701931362095,-4.65133885675762,-3.95606891868698,-4.63160066017366,-4.11054398543281,-4.89951429154763,-4.57386438450311,0.436299654296487,-6.67020492318295,-4.84038731010114,-4.82879916068075,0.10689417519937,0.496366100604635,0.665309822086702,0.347436300394684,0.421321524007857,154.618386570674,59.9693247933816,80.6721221343368,0.0276899597849654,-2.28283773446213,34.6179248785018,20.2203206052327,15.3209182168851,33.8683393939384,6.84633517406371,6.56956858570822,6.25949675886546,62.0479508693393
838.852372939578,9.34729280206231,11.7918654107415,12.2305810546748,8.76741944479526,1.41287510527796,1.86641172470523,0.0410299143278128,0.0425582971384859,0.468575073682586,-5.68951788718928,-4.06012442099222,-5.56081439120979,-4.03290500137218,-5.01190417964917,-4.93124543075676,0.386175716511889,-6.99333377724281,-5.34477135973968,-5.00521336367833,0.0989049012213634,0.772801994658532,0.642399252909364,0.290292722516274,0.438196568686734,155.158893936093,59.0243715328152,79.1975212612602,0.0463002558996581,-3.59276720195786,45.2619841877458,26.1272779163365,10.401091009877,27.7099897146449,6.85962535189201,6.80391422524775,6.25294479124847,71.11827398251
809.251802412235,8.78413937459314,13.4290248655895,13.2385856316126,10.1573475054139,1.60950919473196,1.93413074796654,0.0557082253260292,0.0240853713350529,0.3462352670993,-4.85270336441914,-4.08835625262599,-4.41008129220627,-4.077325348696,-4.95146988573551,-5.3076218352727,0.301296557822949,-5.91709505464147,-4.78184060432038,-4.57825799031183,0.160627835342291,0.495431842665673,0.70521709595078,0.325036322284041,0.351544254621984,157.369606067367,62.5068477439004,78.7000356608258,0.0396395937018652,-2.50253675780989,49.0671823725391,21.4979628653383,10.18896637821,35.4952663589116,6.82783463257782,6.70897925880005,6.26701231660461,31.7890867945321
674.422816469994,9.97184083569982,12.4387087228414,11.7902539488988,9.58795070859955,1.54918139480447,2.19026392198685,0.0658260883831824,0.0297084952145324,0.36524813964789,-5.03579266672069,-4.29345636708873,-4.73897403928726,-4.12720757604652,-4.97023064156412,-5.11154271203931,0.495971911832966,-7.20969835310264,-5.472975875273,-4.93879487839909,0.123990852645886,0.461473442907973,0.52966481706686,0.320249852785247,0.405325498007124,157.623116680861,60.4529976736871,80.2492501238783,0.0401413523889981,-3.6140112486176,55.2767899003491,33.4964557910245,9.8462544850911,15.9593426588701,6.8310471654081,6.66384035559516,6.21300111399288,81.9161974153147
536.848167776459,7.1798163235575,11.8421810485255,12.777977762282,10.9253580380159,1.89339398753985,2.11504031024666,0.0808191100924684,0.0326712648986807,0.428425188941402,-5.46663875556508,-4.07053826675599,-4.39995833453328,-3.90837217294253,-4.89820196255956,-5.01870147157864,0.482304747489242,-6.67077896264532,-5.04081737127027,-4.4481715617713,0.149617768221999,0.438340405315779,0.713544935690914,0.310822089166711,0.439065720638813,155.997559607052,69.4007435513768,79.2912814522187,0.0305376586841465,-2.54200112736159,58.073154860235,28.6463701154016,13.4752628229894,24.9757299343385,6.84228529894373,6.63874790998487,6.21677166182467,68.7112918774271
653.064706574512,9.4015527102787,13.1846634996962,13.1983489011914,10.9238156518965,1.28970139297419,1.89576246968133,0.0495400560840816,0.0173297448502283,0.423253255666288,-4.72614309109696,-4.05857537579248,-4.56165105109921,-4.10613087194001,-4.80102326697188,-4.36901975195495,0.384164491077801,-6.97127793701232,-4.71587492817616,-4.4037865732686,0.132147155387074,0.37203907095808,0.836809381970544,0.307515881035516,0.367416036055697,157.929503610677,60.6746833203593,79.6342397874974,0.0410006013507306,-3.21699616054546,52.4180817446908,18.3833637948391,9.73746136398077,16.4184684110917,6.83298062823344,6.58257345689504,6.27951810995686,21.8842698705306
734.878588618256,10.1888952206759,12.256202139184,13.2342645580538,9.86574592286354,1.29912307116468,2.15969784047056,0.0476832444454164,0.0232428547902444,0.330831330431288,-5.27503589080445,-4.10835033488114,-4.0447062065621,-4.03865368595544,-4.54357480296604,-5.04639084696937,0.393129107129337,-6.44616323347554,-5.14722994258724,-4.80460049944905,0.113160255377753,0.465696865524314,0.604789636663506,0.294615935916308,0.353177464077837,154.712324078292,65.6442279440923,80.5705832607785,0.0374764854440682,-2.43398329456723,91.4898408440946,21.3181439690992,7.40018137052708,22.1889932017954,6.83924352454564,6.5795481426111,6.24407963763693,69.5986942022821
761.590940516314,8.23554571411825,12.7027882507746,13.4922509296897,9.10244653506152,1.70358481941462,2.02421756550424,0.0486693055019051,0.0197801565691287,0.293648849031906,-4.74577311993329,-4.1129904393288,-4.85107994595075,-4.23100300019017,-4.68207377605839,-5.01142380841753,0.403404650277311,-6.18769760429388,-5.24295640789224,-5.22167036207224,0.193733612906692,0.406105477068692,0.518890617351823,0.327935565022163,0.399259476536773,155.312216231461,69.5592062040279,79.4376827179872,0.0382508321543396,-3.02080087968292,36.3696530904344,16.772810051748,17.6685196863406,36.0743457898401,6.85555278462816,6.50172688927789,6.25750849551106,38.8800431943025
761.084701320094,9.96362703099469,13.1906858329978,14.5735236122988,9.57984093226142,1.92245861576883,2.11387696937037,0.0948612247499347,0.0374292751499663,0.286568082607615,-4.62334977941426,-4.01246232145849,-4.7266589969394,-4.10833693180109,-4.95797235001737,-4.47012786313479,0.489625890684798,-6.47774397699112,-4.88770724701816,-4.99987908005927,0.106237914380512,0.464531121786019,0.713398354294736,0.301650652516873,0.309844918096105,155.039306948537,62.1280483466729,79.0833625867513,0.0401941312536513,-3.29231031400418,47.9794406045115,21.5917840994948,18.1731335602598,35.1905904203527,6.84292258673979,6.54329995595706,6.22501649242335,55.1976830227695
843.218535330659,8.63049774371566,12.5026717411118,12.3848944500449,11.0389639841195,1.63436039850895,2.11421342136113,0.065981521694769,0.0312199219701421,0.250925803029851,-4.7756108042441,-4.31100426071229,-4.25614545781963,-4.3164643381739,-4.9507389887857,-4.78107962079171,0.431204298844496,-7.42765186667496,-5.11767578774064,-5.09585968386193,0.194400294626441,0.400521780579008,0.500394839596083,0.293588354742335,0.345786148261719,155.161243135101,64.1001440205121,77.1953401426114,0.0340060267600254,-2.72916203526354,78.4315543473256,18.094840586451,10.9549724671754,22.0885846465176,6.84995448112335,6.70845386309425,6.31237062368015,58.1519610520975
562.831771794601,10.391362715511,12.8710114482191,12.4140025753716,9.84956420958116,1.28382194526504,1.98848949191628,0.0497787460571044,0.0362368834255035,0.4436314227591,-4.80070072629207,-4.12198215361358,-3.90033439240376,-3.8758519171065,-4.78426832901416,-5.12301485711296,0.39904050435993,-6.38361827304297,-5.4172782176861,-5.12823973158287,0.135783002272569,0.64561279919121,0.628313712996335,0.30938036084402,0.455125979845766,157.909725678311,71.8986458027924,78.3867566229564,0.046683902737587,-4.83330605549192,44.8774752675685,22.7053041917123,11.0003814138709,31.970664874899,6.83361586980498,6.49372429335797,6.29995189333843,61.6483041635594
