seed,c,mean_reward,persistence_prob,local_dips_a,local_dips_i,local_dips_s,prod_action,stock_a,stock_i,stock_s
66963.0,2.0,56.78121513333333,0.89,0.233,0.162,0.127,0.55,0.61,0.18,0.22
66963.0,2.0,52.691087933333336,0.85,0.285,0.172,0.147,0.58,0.6,0.18,0.22
66963.0,2.0,49.514242183333344,0.81,0.318,0.231,0.195,0.58,0.6,0.18,0.22
66963.0,2.0,52.821809483333325,0.84,0.282,0.188,0.159,0.57,0.6,0.18,0.22
66963.0,2.0,52.294661049999995,0.8,0.281,0.213,0.183,0.56,0.59,0.18,0.23
66963.0,2.0,54.46411273333333,0.88,0.262,0.168,0.13,0.57,0.61,0.19,0.2
66963.0,2.0,53.942860433333344,0.84,0.261,0.188,0.157,0.56,0.6,0.18,0.22
66963.0,2.0,52.65804188333333,0.86,0.283,0.19,0.164,0.57,0.59,0.18,0.23
66963.0,2.0,55.598626700000004,0.87,0.244,0.166,0.13,0.56,0.6,0.19,0.22
66963.0,2.0,55.536814933333346,0.9,0.249,0.151,0.127,0.56,0.61,0.17,0.22
66963.0,2.0,52.232830716666676,0.84,0.28,0.189,0.167,0.58,0.58,0.19,0.23
66963.0,2.0,54.265568666666674,0.81,0.268,0.19,0.157,0.55,0.61,0.18,0.21
66963.0,2.0,55.40066858333334,0.9,0.23,0.166,0.14,0.56,0.59,0.18,0.23
66963.0,2.0,55.70821630000001,0.91,0.25,0.161,0.127,0.56,0.6,0.19,0.21
66963.0,2.0,54.523008583333336,0.85,0.258,0.187,0.153,0.55,0.6,0.18,0.22
66963.0,2.0,57.44585991666667,0.88,0.214,0.149,0.121,0.55,0.59,0.18,0.23
66963.0,2.0,54.562879650000006,0.83,0.26,0.2,0.164,0.54,0.6,0.18,0.23
66963.0,2.0,53.66767923333334,0.88,0.259,0.186,0.149,0.57,0.58,0.19,0.23
66963.0,2.0,54.91323921666667,0.85,0.27,0.18,0.163,0.54,0.63,0.17,0.21
66963.0,2.0,53.58884546666667,0.85,0.27,0.191,0.161,0.56,0.59,0.19,0.22
66963.0,2.0,54.504407399999984,0.83,0.254,0.189,0.16,0.56,0.59,0.18,0.23
66963.0,2.0,53.8649907,0.86,0.271,0.191,0.158,0.56,0.62,0.18,0.2
66963.0,2.0,50.61173818333334,0.8,0.316,0.217,0.181,0.57,0.61,0.18,0.21
66963.0,2.0,53.92064441666666,0.83,0.268,0.194,0.162,0.56,0.61,0.19,0.21
66963.0,2.0,52.75924326666668,0.83,0.276,0.194,0.156,0.57,0.6,0.19,0.21
66963.0,2.0,57.81540211666668,0.91,0.219,0.137,0.11,0.55,0.61,0.18,0.21
66963.0,2.0,57.93110734999999,0.91,0.222,0.153,0.132,0.53,0.61,0.17,0.22
66963.0,2.0,51.270013266666666,0.85,0.299,0.195,0.164,0.58,0.6,0.19,0.22
66963.0,2.0,54.61011720000001,0.84,0.255,0.191,0.146,0.55,0.6,0.19,0.21
66963.0,2.0,57.215076266666664,0.89,0.218,0.158,0.121,0.55,0.61,0.18,0.21
66963.0,2.0,54.792381500000005,0.91,0.251,0.162,0.13,0.57,0.59,0.19,0.22
66963.0,2.0,52.26003443333334,0.83,0.288,0.205,0.171,0.57,0.59,0.19,0.22
66963.0,2.0,55.95829330000001,0.91,0.238,0.152,0.122,0.56,0.6,0.19,0.21
66963.0,2.0,56.708922950000016,0.94,0.231,0.132,0.1,0.57,0.6,0.18,0.23
66963.0,2.0,55.648103350000014,0.89,0.241,0.162,0.124,0.56,0.59,0.18,0.22
66963.0,2.0,51.215536300000004,0.8,0.3,0.21,0.177,0.57,0.59,0.19,0.22
66963.0,2.0,52.575951566666674,0.81,0.273,0.202,0.166,0.57,0.59,0.2,0.21
66963.0,2.0,55.52670083333334,0.88,0.244,0.169,0.133,0.56,0.59,0.19,0.22
66963.0,2.0,56.19415173333335,0.89,0.234,0.159,0.135,0.55,0.61,0.17,0.22
66963.0,2.0,52.31506815000001,0.84,0.295,0.195,0.16,0.57,0.62,0.18,0.2
66963.0,2.0,55.410164816666665,0.9,0.234,0.151,0.125,0.57,0.59,0.18,0.23
66963.0,2.0,52.99536461666666,0.83,0.276,0.207,0.174,0.56,0.61,0.18,0.22
66963.0,2.0,56.40190968333334,0.9,0.246,0.148,0.118,0.56,0.63,0.16,0.21
66963.0,2.0,55.17134616666668,0.85,0.248,0.177,0.151,0.55,0.59,0.18,0.23
66963.0,2.0,50.95007173333333,0.82,0.297,0.222,0.187,0.57,0.59,0.19,0.23
66963.0,2.0,54.44695283333334,0.87,0.26,0.169,0.129,0.57,0.61,0.19,0.2
66963.0,2.0,54.24764303333333,0.87,0.26,0.165,0.133,0.57,0.6,0.19,0.21
66963.0,2.0,52.64780001666667,0.87,0.286,0.174,0.141,0.58,0.59,0.19,0.21
66963.0,2.0,52.60016348333333,0.85,0.283,0.181,0.152,0.58,0.6,0.18,0.22
66963.0,2.0,52.150879016666664,0.84,0.296,0.194,0.16,0.57,0.6,0.19,0.2
66963.0,2.0,54.515891,0.85,0.259,0.17,0.144,0.56,0.6,0.18,0.22
66963.0,2.0,54.13572739999999,0.84,0.268,0.178,0.143,0.56,0.6,0.18,0.21
66963.0,2.0,56.41753943333333,0.92,0.219,0.152,0.117,0.57,0.58,0.19,0.23
66963.0,2.0,51.214902566666666,0.84,0.299,0.206,0.178,0.58,0.6,0.19,0.21
66963.0,2.0,54.47134146666667,0.89,0.252,0.18,0.154,0.56,0.58,0.19,0.23
66963.0,2.0,52.75817306666667,0.82,0.287,0.206,0.179,0.56,0.61,0.17,0.22
66963.0,2.0,56.71853201666667,0.92,0.227,0.138,0.101,0.57,0.6,0.19,0.21
66963.0,2.0,53.638837416666675,0.84,0.28,0.187,0.162,0.55,0.61,0.18,0.21
66963.0,2.0,52.642039766666684,0.81,0.286,0.206,0.182,0.55,0.61,0.17,0.22
